"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"CHL","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"CHL","ELECTRICITY","TOT","GWH","A","1960",0,
"CHL","ELECTRICITY","TOT","GWH","A","1961",0,
"CHL","ELECTRICITY","TOT","GWH","A","1962",0,
"CHL","ELECTRICITY","TOT","GWH","A","1963",0,
"CHL","ELECTRICITY","TOT","GWH","A","1964",0,
"CHL","ELECTRICITY","TOT","GWH","A","1965",0,
"CHL","ELECTRICITY","TOT","GWH","A","1966",0,
"CHL","ELECTRICITY","TOT","GWH","A","1967",0,
"CHL","ELECTRICITY","TOT","GWH","A","1968",0,
"CHL","ELECTRICITY","TOT","GWH","A","1969",0,
"CHL","ELECTRICITY","TOT","GWH","A","1970",0,
"CHL","ELECTRICITY","TOT","GWH","A","1971",8283,
"CHL","ELECTRICITY","TOT","GWH","A","1972",8714,
"CHL","ELECTRICITY","TOT","GWH","A","1973",8555,
"CHL","ELECTRICITY","TOT","GWH","A","1974",9099,
"CHL","ELECTRICITY","TOT","GWH","A","1975",8578,
"CHL","ELECTRICITY","TOT","GWH","A","1976",9071,
"CHL","ELECTRICITY","TOT","GWH","A","1977",9579,
"CHL","ELECTRICITY","TOT","GWH","A","1978",10149,
"CHL","ELECTRICITY","TOT","GWH","A","1979",10886,
"CHL","ELECTRICITY","TOT","GWH","A","1980",11488,
"CHL","ELECTRICITY","TOT","GWH","A","1981",11697,
"CHL","ELECTRICITY","TOT","GWH","A","1982",11626,
"CHL","ELECTRICITY","TOT","GWH","A","1983",12385,
"CHL","ELECTRICITY","TOT","GWH","A","1984",13229,
"CHL","ELECTRICITY","TOT","GWH","A","1985",13761,
"CHL","ELECTRICITY","TOT","GWH","A","1986",14485,
"CHL","ELECTRICITY","TOT","GWH","A","1987",15365,
"CHL","ELECTRICITY","TOT","GWH","A","1988",16628,
"CHL","ELECTRICITY","TOT","GWH","A","1989",17288,
"CHL","ELECTRICITY","TOT","GWH","A","1990",17757,
"CHL","ELECTRICITY","TOT","GWH","A","1991",19498,
"CHL","ELECTRICITY","TOT","GWH","A","1992",21984,
"CHL","ELECTRICITY","TOT","GWH","A","1993",23528,
"CHL","ELECTRICITY","TOT","GWH","A","1994",24728,
"CHL","ELECTRICITY","TOT","GWH","A","1995",27408,
"CHL","ELECTRICITY","TOT","GWH","A","1996",29873,
"CHL","ELECTRICITY","TOT","GWH","A","1997",32351,
"CHL","ELECTRICITY","TOT","GWH","A","1998",34157,
"CHL","ELECTRICITY","TOT","GWH","A","1999",37166,
"CHL","ELECTRICITY","TOT","GWH","A","2000",38874,
"CHL","ELECTRICITY","TOT","GWH","A","2001",41679,
"CHL","ELECTRICITY","TOT","GWH","A","2002",42245,
"CHL","ELECTRICITY","TOT","GWH","A","2003",45778,
"CHL","ELECTRICITY","TOT","GWH","A","2004",49677,
"CHL","ELECTRICITY","TOT","GWH","A","2005",51295,
"CHL","ELECTRICITY","TOT","GWH","A","2006",53991,
"CHL","ELECTRICITY","TOT","GWH","A","2007",56939,
"CHL","ELECTRICITY","TOT","GWH","A","2008",58081,
"CHL","ELECTRICITY","TOT","GWH","A","2009",58729,
"CHL","ELECTRICITY","TOT","GWH","A","2010",58334,
"CHL","ELECTRICITY","TOT","GWH","A","2011",63189,
"CHL","ELECTRICITY","TOT","GWH","A","2012",65840,
"CHL","ELECTRICITY","TOT","GWH","A","2013",69744,
"CHL","ELECTRICITY","TOT","GWH","A","2014",72375,
"CHL","ELECTRICITY","TOT","GWH","A","2015",,"L"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1960",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1961",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1962",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1963",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1964",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1965",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1966",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1967",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1968",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1969",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1970",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1971",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1972",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1973",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1974",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1975",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1976",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1977",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1978",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1979",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1980",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1981",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1982",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1983",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1984",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1985",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1986",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1987",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1988",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1989",,"M"
"EST","ELECTRICITY","NUCLEAR","GWH","A","1990",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1991",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1992",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1993",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1994",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1995",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1996",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1997",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1998",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","1999",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2000",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2001",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2002",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"EST","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"EST","ELECTRICITY","TOT","GWH","A","1960",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1961",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1962",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1963",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1964",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1965",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1966",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1967",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1968",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1969",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1970",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1971",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1972",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1973",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1974",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1975",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1976",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1977",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1978",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1979",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1980",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1981",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1982",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1983",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1984",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1985",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1986",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1987",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1988",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1989",,"M"
"EST","ELECTRICITY","TOT","GWH","A","1990",15448,
"EST","ELECTRICITY","TOT","GWH","A","1991",13061,
"EST","ELECTRICITY","TOT","GWH","A","1992",10437,
"EST","ELECTRICITY","TOT","GWH","A","1993",7993,
"EST","ELECTRICITY","TOT","GWH","A","1994",8006,
"EST","ELECTRICITY","TOT","GWH","A","1995",7607,
"EST","ELECTRICITY","TOT","GWH","A","1996",7987,
"EST","ELECTRICITY","TOT","GWH","A","1997",8065,
"EST","ELECTRICITY","TOT","GWH","A","1998",7538,
"EST","ELECTRICITY","TOT","GWH","A","1999",7352,
"EST","ELECTRICITY","TOT","GWH","A","2000",7591,
"EST","ELECTRICITY","TOT","GWH","A","2001",7590,
"EST","ELECTRICITY","TOT","GWH","A","2002",7634,
"EST","ELECTRICITY","TOT","GWH","A","2003",9101,
"EST","ELECTRICITY","TOT","GWH","A","2004",9232,
"EST","ELECTRICITY","TOT","GWH","A","2005",9114,
"EST","ELECTRICITY","TOT","GWH","A","2006",8729,
"EST","ELECTRICITY","TOT","GWH","A","2007",10954,
"EST","ELECTRICITY","TOT","GWH","A","2008",9498,
"EST","ELECTRICITY","TOT","GWH","A","2009",7884,
"EST","ELECTRICITY","TOT","GWH","A","2010",11732,
"EST","ELECTRICITY","TOT","GWH","A","2011",11667,
"EST","ELECTRICITY","TOT","GWH","A","2012",10527,
"EST","ELECTRICITY","TOT","GWH","A","2013",11823,
"EST","ELECTRICITY","TOT","GWH","A","2014",11013,
"EST","ELECTRICITY","TOT","GWH","A","2015",,"L"
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1974",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1975",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1976",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1977",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1978",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1979",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1980",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1981",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1982",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1983",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1984",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1985",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1986",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1987",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1988",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1989",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1990",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1991",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1992",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1993",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1994",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1995",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1996",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1997",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1998",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","1999",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2000",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2001",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2002",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"ISR","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"ISR","ELECTRICITY","TOT","GWH","A","1960",0,
"ISR","ELECTRICITY","TOT","GWH","A","1961",0,
"ISR","ELECTRICITY","TOT","GWH","A","1962",0,
"ISR","ELECTRICITY","TOT","GWH","A","1963",0,
"ISR","ELECTRICITY","TOT","GWH","A","1964",0,
"ISR","ELECTRICITY","TOT","GWH","A","1965",0,
"ISR","ELECTRICITY","TOT","GWH","A","1966",0,
"ISR","ELECTRICITY","TOT","GWH","A","1967",0,
"ISR","ELECTRICITY","TOT","GWH","A","1968",0,
"ISR","ELECTRICITY","TOT","GWH","A","1969",0,
"ISR","ELECTRICITY","TOT","GWH","A","1970",0,
"ISR","ELECTRICITY","TOT","GWH","A","1971",7120,
"ISR","ELECTRICITY","TOT","GWH","A","1972",7901,
"ISR","ELECTRICITY","TOT","GWH","A","1973",8135,
"ISR","ELECTRICITY","TOT","GWH","A","1974",8548,
"ISR","ELECTRICITY","TOT","GWH","A","1975",9068,
"ISR","ELECTRICITY","TOT","GWH","A","1976",9690,
"ISR","ELECTRICITY","TOT","GWH","A","1977",10375,
"ISR","ELECTRICITY","TOT","GWH","A","1978",11091,
"ISR","ELECTRICITY","TOT","GWH","A","1979",11682,
"ISR","ELECTRICITY","TOT","GWH","A","1980",11642,
"ISR","ELECTRICITY","TOT","GWH","A","1981",12204,
"ISR","ELECTRICITY","TOT","GWH","A","1982",12823,
"ISR","ELECTRICITY","TOT","GWH","A","1983",13485,
"ISR","ELECTRICITY","TOT","GWH","A","1984",13768,
"ISR","ELECTRICITY","TOT","GWH","A","1985",14403,
"ISR","ELECTRICITY","TOT","GWH","A","1986",14942,
"ISR","ELECTRICITY","TOT","GWH","A","1987",16501,
"ISR","ELECTRICITY","TOT","GWH","A","1988",18312,
"ISR","ELECTRICITY","TOT","GWH","A","1989",19239,
"ISR","ELECTRICITY","TOT","GWH","A","1990",19621,
"ISR","ELECTRICITY","TOT","GWH","A","1991",20470,
"ISR","ELECTRICITY","TOT","GWH","A","1992",23678,
"ISR","ELECTRICITY","TOT","GWH","A","1993",24435,
"ISR","ELECTRICITY","TOT","GWH","A","1994",26896,
"ISR","ELECTRICITY","TOT","GWH","A","1995",28856,
"ISR","ELECTRICITY","TOT","GWH","A","1996",30849,
"ISR","ELECTRICITY","TOT","GWH","A","1997",32335,
"ISR","ELECTRICITY","TOT","GWH","A","1998",34822,
"ISR","ELECTRICITY","TOT","GWH","A","1999",37250,
"ISR","ELECTRICITY","TOT","GWH","A","2000",40568,
"ISR","ELECTRICITY","TOT","GWH","A","2001",40464,
"ISR","ELECTRICITY","TOT","GWH","A","2002",41373,
"ISR","ELECTRICITY","TOT","GWH","A","2003",42883,
"ISR","ELECTRICITY","TOT","GWH","A","2004",43127,
"ISR","ELECTRICITY","TOT","GWH","A","2005",44502,
"ISR","ELECTRICITY","TOT","GWH","A","2006",46380,
"ISR","ELECTRICITY","TOT","GWH","A","2007",49247,
"ISR","ELECTRICITY","TOT","GWH","A","2008",53027,
"ISR","ELECTRICITY","TOT","GWH","A","2009",50541,
"ISR","ELECTRICITY","TOT","GWH","A","2010",53716,
"ISR","ELECTRICITY","TOT","GWH","A","2011",54717,
"ISR","ELECTRICITY","TOT","GWH","A","2012",57751,
"ISR","ELECTRICITY","TOT","GWH","A","2013",59182,
"ISR","ELECTRICITY","TOT","GWH","A","2014",58824,
"ISR","ELECTRICITY","TOT","GWH","A","2015",,"L"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1960",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1961",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1962",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1963",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1964",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1965",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1966",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1967",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1968",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1969",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1970",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1971",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1972",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1973",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1974",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1975",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1976",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1977",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1978",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1979",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1980",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1981",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1982",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1983",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1984",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1985",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1986",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1987",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1988",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1989",,"M"
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1990",4383,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1991",4708,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1992",3757,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1993",3750,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1994",4391,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1995",4559,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1996",4438,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1997",4785,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1998",4809,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","1999",4484,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2000",4549,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2001",5036,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2002",5308,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2003",4963,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2004",5212,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2005",5614,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2006",5290,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2007",5428,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2008",5972,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2009",5460,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2010",5381,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2011",5902,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2012",5244,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2013",5036,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2014",6061,
"SVN","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"SVN","ELECTRICITY","TOT","GWH","A","1960",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1961",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1962",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1963",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1964",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1965",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1966",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1967",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1968",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1969",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1970",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1971",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1972",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1973",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1974",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1975",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1976",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1977",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1978",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1979",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1980",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1981",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1982",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1983",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1984",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1985",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1986",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1987",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1988",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1989",,"M"
"SVN","ELECTRICITY","TOT","GWH","A","1990",11178,
"SVN","ELECTRICITY","TOT","GWH","A","1991",11586,
"SVN","ELECTRICITY","TOT","GWH","A","1992",11084,
"SVN","ELECTRICITY","TOT","GWH","A","1993",10722,
"SVN","ELECTRICITY","TOT","GWH","A","1994",11824,
"SVN","ELECTRICITY","TOT","GWH","A","1995",11827,
"SVN","ELECTRICITY","TOT","GWH","A","1996",12022,
"SVN","ELECTRICITY","TOT","GWH","A","1997",12357,
"SVN","ELECTRICITY","TOT","GWH","A","1998",12891,
"SVN","ELECTRICITY","TOT","GWH","A","1999",12457,
"SVN","ELECTRICITY","TOT","GWH","A","2000",12795,
"SVN","ELECTRICITY","TOT","GWH","A","2001",13591,
"SVN","ELECTRICITY","TOT","GWH","A","2002",13693,
"SVN","ELECTRICITY","TOT","GWH","A","2003",12895,
"SVN","ELECTRICITY","TOT","GWH","A","2004",14308,
"SVN","ELECTRICITY","TOT","GWH","A","2005",14149,
"SVN","ELECTRICITY","TOT","GWH","A","2006",14117,
"SVN","ELECTRICITY","TOT","GWH","A","2007",14044,
"SVN","ELECTRICITY","TOT","GWH","A","2008",15357,
"SVN","ELECTRICITY","TOT","GWH","A","2009",15375,
"SVN","ELECTRICITY","TOT","GWH","A","2010",15410,
"SVN","ELECTRICITY","TOT","GWH","A","2011",15001,
"SVN","ELECTRICITY","TOT","GWH","A","2012",14705,
"SVN","ELECTRICITY","TOT","GWH","A","2013",15117,
"SVN","ELECTRICITY","TOT","GWH","A","2014",16486,
"SVN","ELECTRICITY","TOT","GWH","A","2015",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1960",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1961",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1962",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1963",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1964",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1965",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1966",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1967",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1968",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1969",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1970",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1971",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1972",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1973",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1974",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1975",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1976",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1977",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1978",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1979",,"L"
"OECD","ELECTRICITY","NUCLEAR","GWH","A","1980",,"L"
