Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,71.796,70.893,70.066,69.224,68.369,67.503,66.624,65.734,64.831,63.919,62.996,62.028,60.942,59.847,58.741,57.626,56.501,55.373,54.238,53.099,51.955,51.059,50.898,50.737,50.576,50.416,50.254,50.093,49.932,49.771,49.61,49.483,49.457,49.431,49.404,49.378,49.351,49.325,49.299,49.272,49.246,49.22,49.143,48.918,48.692,48.467,48.242,48.017,47.791,47.567,47.342,47.117,46.892,46.668,46.443,46.219,45.98,45.727,45.459,45.178,44.882,44.573,44.249
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,27.51,26.705,25.729,24.777,23.847,22.944,22.086,21.273,20.481,19.713,18.966,18.437,18.114,17.797,17.483,17.27,17.198,17.127,17.056,16.984,16.913,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.796,16.639,16.484,16.329,16.176,16.086,16.058,16.03,16.002,15.974,15.929,15.867,15.804,15.742,15.681,15.57,15.412,15.254,15.098,14.944,14.703,14.38,14.064,13.753,13.447,13.148,12.854,12.569,12.292,12.023,11.762,11.508
Eswatini,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,96.087,95.665,95.2,94.688,94.124,93.506,92.843,92.271,91.656,90.999,90.295,89.542,88.736,87.88,86.967,85.996,84.963,84.526,84.197,83.863,83.522,83.176,82.824,82.467,82.103,81.734,81.359,80.978,80.59,80.197,79.798,79.393,78.982,78.566,78.143,77.714,77.278,76.919,77.051,77.183,77.314,77.445,77.575,77.704,77.834,77.962,78.09,78.171,77.955,77.738,77.52,77.3,77.151,77.001,76.851,76.7,76.541,76.375,76.201,76.019,75.829,75.631,75.424
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,72.327,71.283,70.214,69.123,68.009,66.877,65.723,64.551,63.359,62.154,60.932,59.663,58.198,56.723,55.233,53.734,52.226,50.718,50.604,50.619,50.634,50.648,50.663,50.678,50.693,50.708,50.723,50.738,50.753,50.75,50.73,50.693,50.638,50.565,50.475,50.367,50.242,50.099,49.939,49.762,49.567,49.354,49.124,48.877,48.612,48.33,48.031,47.715,47.381,47.031,46.664,46.28,45.88,45.463,45.031,44.6,44.169,43.739,43.309,42.881,42.454,42.028,41.604
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,63.193,62.601,61.956,61.306,60.651,59.994,59.333,58.668,57.999,57.329,56.655,56.249,55.922,55.595,55.267,54.939,54.61,54.282,53.952,53.623,53.292,52.962,52.732,52.524,52.316,52.109,51.901,51.693,51.485,51.277,51.069,50.861,50.653,50.445,50.236,49.896,49.527,49.159,48.79,48.422,48.053,47.686,47.318,46.951,46.583,46.218,45.854,45.489,45.125,44.763,44.4,45.42,46.445,47.471,48.5,47.832,47.165,46.5,45.838,45.179,44.525,43.876,43.231
Turks and Caicos Islands,TCA,Rural population (% of total population),SP.RUR.TOTL.ZS,52.321,51.979,51.636,51.294,50.951,50.608,50.266,49.923,49.58,49.237,48.894,48.513,48.118,47.725,47.331,46.937,46.544,46.152,45.76,45.368,44.741,42.642,40.565,38.522,36.516,34.561,32.655,30.803,29.01,27.284,25.657,24.463,23.306,22.19,21.112,20.072,19.07,18.11,17.186,16.3,15.45,14.638,13.993,13.392,12.812,12.255,11.719,11.203,10.706,10.23,9.772,9.332,8.91,8.517,8.149,7.805,7.483,7.183,6.902,6.64,6.395,6.166,5.953
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,93.305,93.038,92.761,92.473,92.123,91.594,91.032,90.436,89.804,89.138,88.432,87.687,86.9,86.118,85.296,84.434,83.53,82.587,81.6,81.408,81.213,81.018,80.821,80.623,80.422,80.221,80.017,79.813,79.606,79.398,79.189,78.977,78.765,78.592,78.56,78.527,78.494,78.462,78.429,78.396,78.363,78.33,78.298,78.265,78.232,78.199,78.166,78.132,78.099,78.066,78.015,77.946,77.858,77.752,77.628,77.485,77.323,77.142,76.941,76.721,76.48,76.219,75.937
East Asia & Pacific (IDA & IBRD countries),TEA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.35032537,82.89175666,82.43064772,81.96449248,81.49050549,81.57514488,81.62859315,81.64395904,81.6577684,81.67054564,81.67723528,81.65323356,81.60929239,81.4776739,81.26767481,81.21083176,81.04421165,80.87393976,80.46566566,79.81001261,79.12101514,78.40469373,77.67719759,77.04926014,76.40347923,75.74723735,75.08018442,74.40146062,73.70925743,73.00380591,72.28419457,71.49940964,70.69023468,69.86840305,69.03057844,68.17801011,67.3091724,66.4303138,65.53869389,64.63607108,63.70833934,62.66540042,61.54208889,60.40717554,59.26179376,58.1122978,56.98762256,55.87552984,54.75833885,53.64201627,52.52598328,51.47476014,50.44895599,49.42937115,48.41264765,47.40139124,46.39522465,45.39765084,44.42514707,43.48078961,42.56528211,41.67858221,40.8191768
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,54.95183602,54.21266492,53.49776833,52.78243929,52.06603654,51.33665453,50.62702521,49.9307273,49.23321701,48.53634071,47.84897618,47.1837198,46.53249036,45.88614351,45.24572305,44.62890083,44.03184371,43.44614021,42.85892606,42.34964823,41.92578537,41.40810052,40.86078821,40.31583047,39.76271236,39.22443504,38.73172929,38.26202794,37.79433329,37.45342173,37.26081142,37.11741491,37.01770671,36.94331931,36.87092412,36.79565996,36.73586395,36.67274134,36.59951041,36.51766228,36.42839687,36.31509593,36.18023689,36.02854736,35.86791749,35.70215388,35.53467562,35.35805203,35.1820688,35.0100497,34.85007064,34.70770736,34.5737321,34.43776521,34.29557367,34.14620894,33.9908344,33.83253593,33.67317337,33.5075675,33.33515855,33.15239169,32.99987107
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,89.902,89.06,88.156,87.189,86.153,85.05,83.875,82.626,81.3,79.902,78.72,78.398,78.071,77.742,77.409,77.073,76.732,76.389,76.042,75.692,75.337,74.98,74.609,74.222,73.831,73.438,73.04,72.638,72.232,71.824,71.411,70.995,70.575,70.152,69.725,69.295,68.861,68.424,67.984,67.54,67.093,66.644,66.191,65.735,65.276,64.815,64.351,63.884,63.413,62.942,62.467,61.968,61.454,60.939,60.421,59.9,59.372,58.838,58.298,57.752,57.2,56.642,56.079
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,80.328,80.219,80.11,80,79.89,79.779,79.668,79.556,79.444,79.332,79.111,78.558,77.994,77.421,76.836,76.242,75.635,75.02,74.394,73.758,73.209,72.951,72.692,72.431,72.168,71.905,71.639,71.372,71.103,70.833,70.576,70.407,70.237,70.066,69.895,69.724,69.551,69.378,69.205,69.031,68.614,67.452,66.266,65.059,63.831,62.589,61.327,60.05,58.758,57.457,56.144,55.302,54.555,53.807,53.057,52.306,51.552,50.8,50.051,49.308,48.57,47.837,47.111
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,66.832,66.44,66.045,65.649,65.249,64.848,64.445,64.04,63.632,63.223,63.124,63.393,63.663,63.93,64.198,64.464,64.73,64.994,65.257,65.498,65.711,65.922,66.134,66.345,66.555,66.765,66.974,67.182,67.39,67.769,68.342,68.91,69.473,70.028,70.579,71.123,71.662,72.194,72.72,73.24,73.499,73.497,73.495,73.493,73.492,73.49,73.488,73.486,73.484,73.482,73.48,73.479,73.455,73.411,73.345,73.258,73.149,73.018,72.866,72.691,72.494,72.274,72.032
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,53.588,53.443,53.298,53.152,53.007,52.861,52.716,52.57,52.425,52.279,52.22,52.265,52.309,52.354,52.398,52.443,52.487,52.531,52.576,52.701,52.922,53.142,53.363,53.583,53.804,54.024,54.243,54.463,54.683,54.84,54.925,55.01,55.096,55.181,55.266,55.206,54.982,54.759,54.535,54.311,54.087,53.863,53.638,53.413,53.188,52.948,52.692,52.419,52.132,51.828,51.509,51.175,50.825,50.459,50.079,49.683,49.272,48.847,48.407,47.952,47.484,47.002,46.506
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,50.8499955,50.03191057,49.20099257,48.36728272,47.52871911,46.74760863,45.9668731,45.18713226,44.40664233,43.63073361,42.85998914,42.09765682,41.34573238,40.61674344,39.89304901,39.16928467,38.44916258,37.72827693,37.00931625,36.29702301,35.59436764,34.93010342,34.29299468,33.67308067,33.0579599,32.44728628,31.84986348,31.262631,30.68215471,30.11139599,29.55229961,29.01838522,28.50425979,28.00295991,27.49553071,26.9934333,26.5145561,26.027512,25.54657353,25.08253422,24.62349191,24.25690268,23.92048371,23.59120174,23.27401719,22.96175857,22.65230359,22.34674582,22.04797218,21.75681965,21.47335768,21.18543659,20.90636582,20.63269804,20.36127142,20.0929355,19.82966739,19.57380874,19.33011609,19.0876692,18.83955087,18.5931428,18.34484606
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,89.909,89.757,89.489,89.215,88.934,88.647,88.354,88.054,87.747,87.434,87.114,86.787,86.452,86.111,85.763,85.407,85.044,84.674,84.296,83.911,83.517,83.117,82.709,82.292,81.868,81.437,80.997,80.549,80.093,79.63,79.158,78.785,78.46,78.133,77.801,77.466,77.127,76.785,76.439,76.09,75.737,75.381,75.021,74.657,74.29,73.959,73.626,73.291,72.952,72.611,72.268,71.921,71.572,71.221,70.867,70.51,70.15,69.788,69.422,69.053,68.68,68.305,67.926
Middle East & North Africa (IDA & IBRD countries),TMN,Rural population (% of total population),SP.RUR.TOTL.ZS,66.22349605,65.50368599,64.77977075,64.04910675,63.31039971,62.53958468,61.81764544,61.17829635,60.51805252,59.85625716,59.19295565,58.55467421,57.90527492,57.25434081,56.62250607,55.99800193,55.33596796,54.72256192,54.23049848,53.75020012,53.20692793,52.65253666,52.10918921,51.57836435,51.04392792,50.53865164,50.02889835,49.5768234,49.21489178,48.87649304,48.54222016,48.20539881,47.80080005,47.3802413,46.9714201,46.62371109,46.29586238,45.96320811,45.60632138,45.24336737,44.878529,44.51552133,44.17199931,43.8346976,43.48393033,43.09858765,42.71882914,42.38442426,42.05176428,41.70597426,41.36668975,41.14708342,40.9279226,40.604133,40.22290072,39.814797,39.4831915,39.17971293,38.87805409,38.5825546,38.28265557,37.97349575,37.66881633
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,82.448,82.071,81.688,81.299,80.902,80.501,80.092,79.903,79.873,79.843,79.813,79.783,79.753,79.723,79.693,79.663,79.633,79.496,79.281,79.065,78.846,78.627,78.406,78.183,77.958,77.732,77.504,77.391,77.359,77.328,77.296,77.264,77.232,77.2,77.168,77.136,77.103,77.073,77.045,77.016,76.988,76.959,76.931,76.902,76.873,76.845,76.816,76.773,76.719,76.665,76.611,76.557,76.565,76.618,76.672,76.725,76.778,76.831,76.869,76.893,76.901,76.896,76.875
South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.30116522,83.16801708,82.9811469,82.79237177,82.60108268,82.40912657,82.21463527,82.017723,81.81807636,81.61457567,81.40413275,81.15384323,80.82475383,80.49930774,80.15273029,79.77180956,79.37925986,78.97730153,78.56559917,78.14039663,77.69567864,77.30005847,77.03675086,76.77976451,76.52398753,76.2645521,75.99812273,75.72846694,75.4565142,75.18937011,74.92093533,74.66376048,74.44066379,74.21884243,73.99104416,73.75980255,73.52323333,73.28559655,73.04871397,72.81485498,72.57581012,72.29717914,71.96033387,71.62360839,71.27892145,70.93132876,70.58143257,70.22535164,69.86602389,69.50683143,69.1446073,68.78095693,68.40945407,68.02972395,67.64146586,67.24419399,66.83765936,66.42138656,65.9941008,65.55536594,65.10679421,64.64807501,64.17500135
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,85.37578318,85.07003705,84.75488182,84.41974633,84.06959183,83.70720755,83.34608909,82.97589878,82.59672404,82.20703852,81.82799849,81.41696318,80.98674776,80.554577,80.13279212,79.70361008,79.26758751,78.83860929,78.39912109,78.00480557,77.61827528,77.20123022,76.79207884,76.34445415,75.84751737,75.30558252,74.73753938,74.16844184,73.60041465,73.0397498,72.4891315,72.05001783,71.62061305,71.19021711,70.76388723,70.37064711,70.03421564,69.67945408,69.3147949,68.95244796,68.59049149,68.16416898,67.72734072,67.2883406,66.84432302,66.38431113,65.92684001,65.51139376,65.00829023,64.50037139,63.9848198,63.46298581,62.95146831,62.43812677,61.91093241,61.36868081,60.83909624,60.3128035,59.77545467,59.24071714,58.70558388,58.16994713,57.63196556
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,65.845,64.996,64.136,63.266,62.387,61.502,60.608,59.706,58.797,57.885,56.965,56.041,55.112,54.181,53.246,52.309,51.369,50.43,49.49,48.551,47.716,47.532,47.347,47.163,46.979,46.795,46.611,46.427,46.243,46.059,45.876,45.692,45.509,45.326,45.143,44.96,44.776,44.594,44.411,44.229,44.095,44.282,44.47,44.657,44.845,45.033,45.221,45.41,45.598,45.787,45.975,46.164,46.329,46.47,46.587,46.681,46.75,46.795,46.816,46.813,46.786,46.735,46.66
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,62.489,62.05,61.609,61.167,60.721,60.276,59.77,58.964,58.152,57.338,56.518,55.695,54.868,54.041,53.21,52.412,51.816,51.221,50.625,50.028,49.431,48.836,48.24,47.644,46.989,46.161,45.333,44.509,43.686,42.869,42.054,41.244,40.438,39.638,38.922,38.526,38.13,37.738,37.347,36.957,36.568,36.182,35.798,35.415,35.05,34.763,34.476,34.191,33.907,33.624,33.343,33.062,32.782,32.505,32.228,31.944,31.654,31.358,31.055,30.746,30.432,30.112,29.786
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,68.485,67.936,67.402,66.863,66.32,65.773,65.051,64.241,63.423,62.599,61.766,61.055,60.4,59.742,59.08,58.414,57.913,57.492,57.069,56.645,56.22,54.811,53.003,51.188,49.366,47.552,46.07,44.739,43.413,42.101,40.797,40.024,39.482,38.945,38.41,37.877,37.347,36.821,36.297,35.777,35.259,34.66,34.026,33.398,32.775,32.16,31.55,30.947,30.349,29.759,29.175,28.598,28.026,27.469,26.923,26.389,25.866,25.356,24.857,24.37,23.895,23.431,22.978
Tuvalu,TUV,Rural population (% of total population),SP.RUR.TOTL.ZS,84.105,83.556,82.992,82.413,81.817,81.207,80.581,79.939,79.281,78.608,77.919,77.214,76.493,75.758,75.006,74.239,73.455,72.659,71.847,71.02,70.178,69.325,68.456,67.575,66.68,65.749,64.504,63.238,61.953,60.654,59.339,58.009,57.249,56.844,56.437,56.03,55.621,55.213,54.803,54.393,53.982,53.571,53.159,52.344,51.322,50.301,49.279,48.257,47.235,46.218,45.204,44.193,43.185,42.186,41.214,40.27,39.355,38.47,37.613,36.785,35.986,35.215,34.473
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,94.754,94.606,94.453,94.296,94.135,93.97,93.801,93.627,93.196,92.689,92.148,91.569,90.952,90.296,89.597,88.854,88.063,87.227,86.341,85.859,85.445,85.024,84.591,84.149,83.695,83.233,82.759,82.275,81.779,81.435,81.116,80.792,80.464,80.133,79.797,79.457,79.112,78.763,78.41,78.053,77.691,77.326,76.956,76.389,75.777,75.155,74.522,73.879,73.224,72.561,71.886,71.202,70.507,69.804,69.096,68.383,67.667,66.947,66.224,65.5,64.773,64.046,63.318
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,95.583,95.383,95.174,94.955,94.727,94.491,94.243,93.986,93.717,93.438,93.336,93.263,93.188,93.113,93.037,92.96,92.882,92.803,92.724,92.644,92.466,92.166,91.853,91.53,91.195,90.848,90.489,90.118,89.733,89.335,88.924,88.546,88.21,87.867,87.515,87.154,86.784,86.406,86.018,85.621,85.214,84.799,84.374,83.939,83.493,83.04,82.575,82.101,81.616,81.122,80.617,80.102,79.576,79.042,78.496,77.94,77.376,76.804,76.226,75.639,75.046,74.447,73.841
Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,53.208,52.458,51.706,50.954,50.2,49.351,48.501,47.652,46.803,45.958,45.169,44.448,43.728,43.013,42.3,41.611,40.925,40.244,39.566,38.919,38.307,37.7,37.096,36.496,35.9,35.319,34.742,34.17,33.601,33.282,33.243,33.204,33.165,33.126,33.088,33.049,33.01,32.971,32.933,32.894,32.855,32.817,32.717,32.573,32.403,32.21,32.031,31.853,31.675,31.498,31.404,31.311,31.218,31.125,31.032,30.939,30.846,30.754,30.648,30.527,30.392,30.243,30.081
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,73.13307809,72.37128676,71.70754486,71.13426522,70.54715863,70.3808868,70.23375464,70.05724959,69.88764032,69.73246616,69.58300421,69.42170792,69.23200006,68.9707994,68.6363317,68.28266649,67.93921115,67.58140493,67.04477348,66.33630416,65.62633182,64.89550463,64.16060054,63.50066046,62.81693455,62.13579087,61.46458383,60.79951195,60.13489392,59.48591967,58.83160544,58.13546541,57.42548483,56.70059497,55.96271291,55.21655892,54.46354826,53.70107479,52.92378456,52.1352654,51.3272046,50.45014272,49.51031526,48.55662423,47.59228812,46.62451652,45.67859554,44.74201172,43.79801569,42.85367755,41.91260327,41.02895976,40.17097758,39.31498328,38.46067662,37.61021651,36.76539181,35.93078647,35.1105147,34.30920038,33.52989441,32.77196177,32.03490529
Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,19.759,19.538,19.319,19.101,18.886,18.672,18.461,18.251,18.042,17.836,17.632,17.43,17.229,17.03,16.833,16.613,16.194,15.785,15.384,14.991,14.606,14.231,13.862,13.502,13.15,12.806,12.442,12.074,11.715,11.367,11.027,10.696,10.373,10.06,9.755,9.458,9.165,8.853,8.55,8.257,7.972,7.697,7.431,7.172,6.922,6.681,6.447,6.221,6.002,5.791,5.586,5.388,5.261,5.157,5.055,4.955,4.856,4.76,4.666,4.574,4.485,4.397,4.312
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,30.004,29.623,29.243,28.866,28.492,28.121,27.753,27.388,27.026,26.667,26.398,26.387,26.377,26.367,26.357,26.347,26.337,26.327,26.318,26.308,26.262,26.11,25.958,25.806,25.656,25.506,25.356,25.207,25.058,24.911,24.7,24.299,23.903,23.512,23.125,22.743,22.364,21.992,21.623,21.258,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744,17.541,17.336,17.127,16.916
Uzbekistan,UZB,Rural population (% of total population),SP.RUR.TOTL.ZS,66.022,65.762,65.5,65.238,64.975,64.711,64.446,64.18,63.913,63.646,63.286,62.816,62.343,61.869,61.392,60.913,60.432,59.949,59.464,59.206,59.218,59.23,59.242,59.254,59.266,59.278,59.29,59.303,59.315,59.103,58.635,58.164,57.692,57.22,56.745,56.269,55.792,55.315,54.836,54.356,53.874,53.394,52.912,52.429,51.946,51.463,50.979,50.495,50.011,49.528,49.044,48.85,48.95,49.05,49.15,49.25,49.35,49.45,49.522,49.567,49.584,49.573,49.534
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,74.057,73.606,73.149,72.686,72.219,71.748,71.271,70.79,70.303,69.813,69.317,68.818,68.313,67.805,67.292,66.775,66.253,65.729,65.2,64.667,64.13,63.591,63.047,62.5,61.95,61.398,60.842,60.283,59.72,59.157,58.591,58.051,57.694,57.337,56.979,56.62,56.259,55.9,55.539,55.177,54.814,54.452,54.086,53.717,53.344,52.968,52.588,52.206,51.82,51.431,51.039,50.644,50.246,49.846,49.442,49.036,48.627,48.216,47.802,47.386,46.968,46.548,46.125
"Venezuela, RB",VEN,Rural population (% of total population),SP.RUR.TOTL.ZS,38.387,37.125,36.067,35.023,33.991,32.978,31.978,30.995,30.027,29.08,28.148,27.236,26.425,25.675,24.937,24.214,23.504,22.811,22.132,21.467,20.815,20.18,19.618,19.093,18.578,18.075,17.582,17.1,16.628,16.167,15.716,15.336,14.988,14.648,14.314,13.986,13.664,13.35,13.041,12.738,12.441,12.15,12.124,12.098,12.072,12.046,12.02,11.994,11.969,11.943,11.917,11.892,11.877,11.867,11.856,11.846,11.835,11.817,11.792,11.76,11.721,11.675,11.622
British Virgin Islands,VGB,Rural population (% of total population),SP.RUR.TOTL.ZS,87.772,87.382,86.981,86.57,86.146,85.713,85.268,84.812,84.343,83.865,83.365,82.826,82.272,81.706,81.125,80.53,79.919,79.297,78.66,78.008,77.259,75.961,74.611,73.212,71.763,70.272,68.734,67.154,65.532,63.877,62.186,60.666,60.397,60.128,59.858,59.587,59.316,59.045,58.772,58.5,58.226,57.952,57.672,57.385,57.091,56.79,56.483,56.169,55.848,55.521,55.186,54.846,54.498,54.144,53.784,53.417,53.043,52.663,52.277,51.884,51.485,51.08,50.669
Virgin Islands (U.S.),VIR,Rural population (% of total population),SP.RUR.TOTL.ZS,43.523,42.136,40.759,39.396,38.048,36.721,35.413,34.126,32.86,31.622,30.408,29.221,28.059,26.93,25.828,24.755,23.712,22.702,21.722,20.772,19.853,18.966,18.109,17.283,16.486,15.72,14.983,14.274,13.593,12.941,12.315,11.715,11.14,10.591,10.066,9.563,9.083,8.626,8.189,7.772,7.414,7.186,6.964,6.749,6.539,6.336,6.139,5.947,5.761,5.581,5.406,5.239,5.081,4.93,4.787,4.65,4.52,4.397,4.279,4.168,4.061,3.96,3.864
Vietnam,VNM,Rural population (% of total population),SP.RUR.TOTL.ZS,85.3,84.969,84.631,84.286,83.936,83.579,83.216,82.847,82.471,82.089,81.7,81.604,81.508,81.412,81.315,81.218,81.12,81.022,80.924,80.825,80.753,80.691,80.628,80.565,80.502,80.439,80.375,80.312,80.248,80.109,79.743,79.371,78.994,78.613,78.226,77.834,77.437,77.035,76.629,76.183,75.626,75.063,74.489,73.908,73.317,72.719,72.112,71.496,70.872,70.238,69.583,68.92,68.248,67.571,66.885,66.191,65.49,64.787,64.081,63.372,62.66,61.948,61.234
Vanuatu,VUT,Rural population (% of total population),SP.RUR.TOTL.ZS,89.596,89.417,89.235,89.05,88.862,88.671,88.478,88.282,88.082,87.88,87.675,87.467,87.256,87.042,86.825,86.605,86.381,86.155,85.926,85.632,85.26,84.88,84.492,84.095,83.69,83.278,82.857,82.427,81.989,81.565,81.285,81.002,80.715,80.426,80.132,79.836,79.536,79.234,78.927,78.618,78.327,78.047,77.765,77.479,77.191,76.901,76.608,76.313,76.015,75.714,75.538,75.439,75.339,75.239,75.139,75.039,74.938,74.837,74.726,74.606,74.475,74.335,74.184
World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,66.397484,65.91043469,65.47888044,65.10201314,64.71788174,64.5004787,64.3014104,64.08866669,63.88090188,63.6841709,63.49421589,63.29287105,63.07982572,62.8465716,62.58218622,62.35058668,62.09000569,61.82382,61.48816695,61.08445882,60.66986229,60.24484054,59.86635711,59.52352198,59.1681574,58.81017129,58.44606733,58.07913527,57.71220754,57.35554117,56.99609062,56.62797222,56.26331337,55.90472168,55.54314932,55.18277724,54.82537956,54.46279502,54.09387932,53.72253034,53.34214228,52.89695488,52.40737729,51.91602435,51.41706563,50.91191448,50.41168516,49.91722781,49.41084646,48.91247266,48.42355931,47.97841206,47.53888076,47.0907437,46.63400357,46.17037739,45.71109808,45.25852494,44.81109652,44.36973687,43.93629539,43.52326735,43.10115736
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,81.074,81.014,80.939,80.859,80.779,80.699,80.618,80.407,80.156,79.903,79.647,79.389,79.248,79.168,79.088,79.008,78.927,78.887,78.867,78.847,78.827,78.807,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.742,78.653,78.564,78.474,78.384,78.295,78.204,78.114,78.023,77.932,78.059,78.302,78.543,78.782,79.019,79.25,79.476,79.7,79.922,80.143,80.376,80.615,80.851,81.086,81.319,81.548,81.757,81.944,82.111,82.258,82.384
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Rural population (% of total population),SP.RUR.TOTL.ZS,90.9,90.541,90.169,89.784,89.386,88.974,88.549,88.109,87.653,87.185,86.7,86.402,86.099,85.791,85.476,85.156,84.829,84.498,84.16,83.817,83.466,83.111,82.749,82.381,82.007,81.627,81.192,80.677,80.151,79.615,79.069,78.511,77.942,77.364,76.775,76.24,75.751,75.257,74.756,74.248,73.733,73.213,72.685,72.151,71.61,71.064,70.51,69.949,69.381,68.806,68.224,67.636,67.042,66.441,65.835,65.223,64.606,63.984,63.358,62.727,62.092,61.454,60.812
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,53.381,53.207,53.094,52.98,52.866,52.752,52.638,52.524,52.41,52.296,52.191,52.131,52.071,52.011,51.951,51.891,51.831,51.771,51.711,51.651,51.575,51.409,51.244,51.078,50.912,50.628,50.095,49.561,49.028,48.495,47.963,47.446,46.962,46.479,45.996,45.514,45.033,44.551,44.07,43.589,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659,34.15,33.645,33.144,32.646,32.153,31.665
Zambia,ZMB,Rural population (% of total population),SP.RUR.TOTL.ZS,81.855,81.049,80.215,79.288,77.985,76.628,75.211,73.739,72.209,70.63,69.649,68.759,67.854,66.939,66.008,65.066,64.11,63.145,62.168,61.182,60.185,60.146,60.195,60.245,60.295,60.345,60.394,60.444,60.494,60.544,60.593,61.011,61.486,61.958,62.428,62.896,63.362,63.824,64.284,64.742,65.198,64.998,64.525,64.049,63.57,63.089,62.605,62.119,61.629,61.139,60.645,60.149,59.646,59.135,58.618,58.093,57.562,57.024,56.479,55.928,55.371,54.808,54.239
Zimbabwe,ZWE,Rural population (% of total population),SP.RUR.TOTL.ZS,87.392,87.179,86.918,86.422,85.908,85.38,84.835,84.273,83.694,83.12,82.638,82.145,81.64,81.126,80.6,80.127,79.644,79.154,78.655,78.147,77.629,77.105,76.571,75.931,75.264,74.586,73.895,73.191,72.476,71.75,71.012,70.262,69.501,69.06,68.665,68.268,67.868,67.466,67.061,66.653,66.242,65.83,65.415,65.521,65.706,65.89,66.074,66.257,66.44,66.622,66.804,66.985,67.166,67.346,67.496,67.615,67.704,67.763,67.791,67.79,67.758,67.697,67.605
